code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,is_withdrawn,total_clicks,avg_clicks,last_interaction_day,active_days,avg_score,max_score,total_assessments,total_submitted,assessment_completion_rate,module_presentation_length,risk_label,low_engagement,low_score
AAA,2014J,277123,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-20.0,,0,537.0,2.768041237113402,215.0,37.0,46.0,58.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,277880,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,-11.0,158.0,1,12.0,1.7142857142857142,143.0,5.0,67.66666666666667,70.0,3.0,0.0,0.0,269,1,1,1
AAA,2014J,288994,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-10.0,,0,134.0,4.466666666666667,18.0,4.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,294655,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-49.0,,0,2219.0,4.049270072992701,262.0,132.0,77.6,81.0,5.0,5.0,1.0,269,1,0,0
AAA,2014J,295060,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-66.0,,0,1097.0,1.8313856427378965,262.0,126.0,67.0,73.0,5.0,5.0,1.0,269,1,0,1
AAA,2014J,298034,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Fail,-49.0,,0,1681.0,4.470744680851064,269.0,97.0,72.8,82.0,5.0,5.0,1.0,269,1,0,0
AAA,2014J,311659,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,2.0,,0,112.0,2.5454545454545454,208.0,7.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,323805,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn,-144.0,-101.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,328734,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,180,N,Withdrawn,-144.0,-47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,329659,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail,-128.0,,0,487.0,3.006172839506173,239.0,29.0,49.8,58.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,334441,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Fail,-154.0,,0,283.0,2.1603053435114505,262.0,51.0,39.8,45.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,337748,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-70.0,165.0,1,93.0,2.90625,52.0,6.0,44.0,44.0,1.0,1.0,1.0,269,1,1,1
AAA,2014J,341876,M,East Anglian Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,-155.0,72.0,1,1784.0,3.568,68.0,72.0,68.5,69.0,2.0,2.0,1.0,269,1,0,1
AAA,2014J,348275,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,Withdrawn,-103.0,128.0,1,545.0,3.1142857142857143,106.0,38.0,61.5,83.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,354170,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-124.0,,0,945.0,3.0191693290734825,266.0,82.0,58.0,71.0,5.0,5.0,1.0,269,1,0,1
AAA,2014J,369834,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-74.0,227.0,1,1265.0,2.6082474226804124,227.0,117.0,73.6,86.0,5.0,5.0,1.0,269,1,0,0
AAA,2014J,381642,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-88.0,229.0,1,1290.0,2.3933209647495364,210.0,109.0,78.8,82.0,5.0,5.0,1.0,269,1,0,0
AAA,2014J,383180,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-88.0,172.0,1,657.0,3.532258064516129,158.0,45.0,72.0,83.0,3.0,3.0,1.0,269,1,0,0
AAA,2014J,387533,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,Fail,-50.0,,0,1096.0,3.832167832167832,240.0,49.0,55.0,68.0,2.0,2.0,1.0,269,1,0,1
AAA,2014J,387954,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,-150.0,18.0,1,532.0,5.267326732673268,18.0,14.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,388147,F,South West Region,A Level or Equivalent,10-20,35-55,0,300,N,Fail,-84.0,,0,441.0,2.94,108.0,29.0,40.0,41.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,396599,F,South Region,Lower Than A Level,60-70%,0-35,0,120,Y,Fail,-67.0,,0,1039.0,3.1295180722891565,172.0,57.0,54.25,62.0,4.0,4.0,1.0,269,1,0,1
AAA,2014J,396655,F,South Region,Lower Than A Level,40-50%,0-35,0,180,Y,Fail,-37.0,,0,462.0,1.818897637795276,241.0,56.0,40.2,54.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,1,60,N,Fail,-108.0,,0,58.0,1.4871794871794872,164.0,8.0,59.66666666666666,67.0,3.0,0.0,0.0,269,1,1,1
AAA,2014J,418731,M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,-85.0,,0,127.0,1.7887323943661972,242.0,18.0,41.2,61.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,431025,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,N,Fail,-46.0,,0,300.0,2.857142857142857,241.0,22.0,55.2,60.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,440319,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-88.0,174.0,1,676.0,2.5900383141762453,159.0,46.0,69.33333333333333,83.0,3.0,3.0,1.0,269,1,0,1
AAA,2014J,468120,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-106.0,,0,116.0,2.0350877192982457,122.0,16.0,40.0,42.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,468694,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-23.0,240.0,1,473.0,3.0127388535031847,240.0,35.0,61.2,68.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,470588,M,South East Region,HE Qualification,90-100%,35-55,1,60,N,Withdrawn,-154.0,240.0,1,442.0,3.453125,181.0,18.0,76.0,86.0,2.0,1.0,0.5,269,1,1,0
AAA,2014J,481022,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,-30.0,,0,79.0,1.462962962962963,172.0,13.0,49.0,57.0,3.0,3.0,1.0,269,1,1,1
AAA,2014J,488382,F,London Region,A Level or Equivalent,10-20,0-35,0,180,N,Withdrawn,-155.0,-137.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,514526,M,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Withdrawn,-22.0,-12.0,1,45.0,2.25,-16.0,3.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,522482,F,Scotland,HE Qualification,70-80%,0-35,0,90,N,Withdrawn,-87.0,80.0,1,212.0,2.409090909090909,52.0,16.0,75.0,75.0,1.0,1.0,1.0,269,1,1,0
AAA,2014J,527801,M,South West Region,Lower Than A Level,90-100%,35-55,0,120,N,Fail,-153.0,,0,607.0,2.9754901960784315,267.0,61.0,49.5,67.0,4.0,4.0,1.0,269,1,0,1
AAA,2014J,537081,F,Scotland,HE Qualification,10-20,0-35,0,120,N,Fail,-23.0,,0,871.0,2.145320197044335,245.0,66.0,60.8,76.0,5.0,5.0,1.0,269,1,0,1
AAA,2014J,561467,F,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,-46.0,58.0,1,453.0,3.4318181818181817,57.0,19.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,567922,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-49.0,-22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,593846,M,South Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn,-154.0,227.0,1,934.0,3.49812734082397,227.0,47.0,64.8,76.0,5.0,5.0,1.0,269,1,0,1
AAA,2014J,593987,F,East Anglian Region,HE Qualification,70-80%,35-55,0,180,N,Fail,-24.0,,0,1667.0,4.136476426799008,261.0,81.0,72.4,75.0,5.0,5.0,1.0,269,1,0,0
AAA,2014J,598070,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-150.0,-2.0,1,3.0,3.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,603861,M,North Region,HE Qualification,Unknown,55<=,1,60,N,Withdrawn,-92.0,150.0,1,150.0,2.8846153846153846,150.0,24.0,63.0,71.0,5.0,0.0,0.0,269,1,1,1
AAA,2014J,608440,F,South Region,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,-37.0,-11.0,1,187.0,3.74,-15.0,6.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,623710,F,South East Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn,-129.0,-129.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,628088,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Withdrawn,-135.0,51.0,1,519.0,3.437086092715232,51.0,22.0,80.0,80.0,1.0,1.0,1.0,269,1,1,0
AAA,2014J,628312,F,South East Region,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-14.0,9.0,1,77.0,2.75,4.0,2.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,630142,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,-24.0,166.0,1,455.0,3.1597222222222223,166.0,30.0,84.5,88.0,2.0,2.0,1.0,269,1,1,0
AAA,2014J,642878,M,South West Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,-108.0,73.0,1,578.0,4.070422535211268,73.0,29.0,44.0,52.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,648130,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,240,N,Withdrawn,-53.0,228.0,1,447.0,2.456043956043956,235.0,52.0,53.0,60.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,676546,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Withdrawn,-38.0,180.0,1,321.0,2.8157894736842106,176.0,27.0,74.0,77.0,4.0,4.0,1.0,269,1,1,0
AAA,2014J,677281,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-17.0,,0,126.0,2.065573770491804,67.0,17.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,696578,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,-22.0,182.0,1,1667.0,6.776422764227642,182.0,40.0,78.33333333333333,85.0,3.0,3.0,1.0,269,1,0,0
AAA,2014J,721259,F,South Region,Lower Than A Level,50-60%,55<=,1,60,N,Withdrawn,-30.0,128.0,1,2880.0,4.808013355592655,116.0,76.0,65.0,65.0,1.0,1.0,1.0,269,1,0,1
AAA,2014J,852847,M,South West Region,A Level or Equivalent,60-70%,55<=,0,60,N,Fail,-87.0,,0,181.0,2.585714285714286,266.0,30.0,34.5,42.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,1183831,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Withdrawn,-115.0,166.0,1,2818.0,4.019971469329529,170.0,105.0,71.33333333333333,76.0,3.0,3.0,1.0,269,1,0,0
AAA,2014J,1398979,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,N,Withdrawn,-72.0,213.0,1,5071.0,3.2758397932816536,214.0,194.0,72.75,78.0,4.0,4.0,1.0,269,1,0,0
AAA,2014J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,N,Withdrawn,-99.0,63.0,1,706.0,3.735449735449736,63.0,34.0,63.0,63.0,1.0,1.0,1.0,269,1,0,1
AAA,2014J,1469279,F,East Anglian Region,HE Qualification,40-50%,35-55,0,120,N,Withdrawn,-51.0,-22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,1676594,M,London Region,HE Qualification,80-90%,55<=,0,60,N,Withdrawn,-73.0,32.0,1,177.0,4.0227272727272725,31.0,7.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,1686551,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-99.0,108.0,1,647.0,2.547244094488189,62.0,53.0,80.0,80.0,1.0,1.0,1.0,269,1,0,0
AAA,2014J,1689639,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-154.0,110.0,1,1882.0,3.3727598566308243,108.0,83.0,70.5,78.0,2.0,2.0,1.0,269,1,0,0
AAA,2014J,1818673,F,Scotland,HE Qualification,20-30%,35-55,0,120,N,Fail,-44.0,,0,336.0,2.7768595041322315,54.0,27.0,86.0,86.0,1.0,1.0,1.0,269,1,1,0
AAA,2014J,1839386,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-67.0,34.0,1,207.0,3.08955223880597,37.0,15.0,40.0,40.0,1.0,1.0,1.0,269,1,1,1
AAA,2014J,2045084,M,North Western Region,HE Qualification,40-50%,35-55,0,120,N,Fail,-52.0,,0,326.0,3.0754716981132075,132.0,18.0,72.0,72.0,1.0,1.0,1.0,269,1,1,0
AAA,2014J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,Fail,-86.0,,0,173.0,2.306666666666666,234.0,16.0,57.75,68.0,4.0,1.0,0.25,269,1,1,1
AAA,2014J,2158048,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-8.0,55.0,1,851.0,5.095808383233533,46.0,22.0,86.0,86.0,1.0,1.0,1.0,269,1,0,0
AAA,2014J,2158196,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn,-115.0,12.0,1,544.0,3.1445086705202314,55.0,21.0,58.0,60.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,2168833,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-53.0,146.0,1,20.0,1.6666666666666667,19.0,3.0,24.0,24.0,1.0,1.0,1.0,269,1,1,1
AAA,2014J,2207874,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-108.0,,0,265.0,3.081395348837209,156.0,17.0,54.66666666666666,66.0,3.0,3.0,1.0,269,1,1,1
AAA,2014J,2273119,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-44.0,135.0,1,105.0,2.5,51.0,6.0,38.333333333333336,50.0,3.0,3.0,1.0,269,1,1,1
AAA,2014J,2313257,M,London Region,A Level or Equivalent,30-40%,35-55,0,360,N,Withdrawn,-101.0,-16.0,1,28.0,2.8,-23.0,2.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,2365101,M,South East Region,HE Qualification,20-30%,0-35,1,240,N,Withdrawn,-85.0,-54.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,2404408,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-17.0,,0,802.0,2.833922261484099,113.0,53.0,52.5,68.0,2.0,2.0,1.0,269,1,0,1
AAA,2014J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,1,60,Y,Fail,-37.0,,0,298.0,3.239130434782609,106.0,21.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,2436812,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-51.0,,0,577.0,3.005208333333333,256.0,39.0,43.0,51.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,2470694,F,Scotland,HE Qualification,50-60%,55<=,1,60,N,Fail,-115.0,,0,939.0,2.5309973045822103,266.0,67.0,67.0,67.0,1.0,0.0,0.0,269,1,0,1
AAA,2014J,2474849,F,Scotland,A Level or Equivalent,0-10%,35-55,1,60,N,Withdrawn,-73.0,132.0,1,142.0,3.641025641025641,54.0,5.0,35.0,35.0,1.0,1.0,1.0,269,1,1,1
AAA,2014J,2507842,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-128.0,38.0,1,1204.0,4.166089965397924,36.0,35.0,79.0,79.0,1.0,1.0,1.0,269,1,0,0
AAA,2014J,2540168,F,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,-46.0,226.0,1,919.0,3.575875486381323,226.0,56.0,43.333333333333336,47.0,3.0,3.0,1.0,269,1,0,1
AAA,2014J,2546445,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Withdrawn,-30.0,58.0,1,2372.0,4.328467153284672,69.0,63.0,73.0,73.0,1.0,1.0,1.0,269,1,0,0
AAA,2014J,2551932,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-38.0,175.0,1,539.0,2.343478260869565,177.0,63.0,50.0,60.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,2574990,F,South West Region,HE Qualification,60-70%,35-55,0,60,N,Fail,-42.0,,0,1855.0,4.113082039911308,241.0,114.0,56.4,66.0,5.0,5.0,1.0,269,1,0,1
AAA,2014J,2576122,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,N,Fail,-17.0,,0,11.0,2.2,34.0,3.0,64.0,64.0,1.0,0.0,0.0,269,1,1,1
AAA,2014J,2595841,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail,-87.0,,0,969.0,3.588888888888889,265.0,57.0,56.8,69.0,5.0,5.0,1.0,269,1,0,1
AAA,2014J,2602338,F,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail,10.0,,0,816.0,2.72,206.0,64.0,72.5,73.0,2.0,2.0,1.0,269,1,0,0
AAA,2014J,2606802,M,North Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-37.0,,0,306.0,2.095890410958904,237.0,37.0,14.5,29.0,2.0,2.0,1.0,269,1,1,1
AAA,2014J,2624961,F,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-23.0,,0,365.0,2.1726190476190474,242.0,37.0,62.6,68.0,5.0,5.0,1.0,269,1,1,1
AAA,2014J,2630087,F,East Midlands Region,Lower Than A Level,90-100%,35-55,0,210,N,Withdrawn,-49.0,-8.0,1,90.0,2.647058823529412,-10.0,7.0,0.0,0.0,0.0,0.0,0.0,269,1,1,1
AAA,2014J,2690062,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn,-25.0,32.0,1,257.0,3.2948717948717947,31.0,12.0,58.0,58.0,1.0,1.0,1.0,269,1,1,1
AAA,2014J,2694788,F,South Region,A Level or Equivalent,70-80%,35-55,0,180,Y,Fail,-92.0,,0,100.0,1.7241379310344829,171.0,21.0,35.333333333333336,51.0,3.0,3.0,1.0,269,1,1,1
BBB,2013B,23629,F,East Anglian Region,Lower Than A Level,20-30%,0-35,2,60,N,Fail,-47.0,,0,161.0,2.7288135593220337,87.0,16.0,82.5,100.0,4.0,4.0,1.0,240,1,1,0
BBB,2013B,27891,M,Scotland,Lower Than A Level,0-10%,0-35,2,120,Y,Withdrawn,-58.0,153.0,1,301.0,2.6403508771929824,124.0,21.0,69.16666666666667,100.0,6.0,6.0,1.0,240,1,1,1
BBB,2013B,29144,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-24.0,,0,1914.0,2.265088757396449,226.0,123.0,73.22222222222223,100.0,9.0,9.0,1.0,240,1,0,0
BBB,2013B,33666,F,London Region,A Level or Equivalent,10-20,0-35,1,60,N,Withdrawn,-23.0,139.0,1,1208.0,3.763239875389408,140.0,66.0,59.0,100.0,4.0,4.0,1.0,240,1,0,1
BBB,2013B,34353,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,Y,Fail,-16.0,,0,391.0,2.5064102564102564,226.0,32.0,90.6,100.0,10.0,10.0,1.0,240,1,1,0
BBB,2013B,34431,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-24.0,27.0,1,192.0,2.953846153846154,116.0,13.0,80.0,80.0,1.0,1.0,1.0,240,1,1,0
BBB,2013B,34694,M,West Midlands Region,A Level or Equivalent,10-20,35-55,1,60,N,Withdrawn,-55.0,-54.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,34756,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,150,N,Withdrawn,-43.0,59.0,1,129.0,1.8428571428571427,59.0,11.0,67.33333333333333,80.0,3.0,3.0,1.0,240,1,1,1
BBB,2013B,35812,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-53.0,,0,19.0,1.7272727272727273,23.0,3.0,71.0,71.0,1.0,1.0,1.0,240,1,1,0
BBB,2013B,50993,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,-53.0,,0,176.0,2.1728395061728394,171.0,23.0,46.22222222222222,80.0,9.0,9.0,1.0,240,1,1,1
BBB,2013B,52899,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-117.0,86.0,1,928.0,5.333333333333333,94.0,24.0,76.0,80.0,2.0,2.0,1.0,240,1,0,0
BBB,2013B,58089,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,2,90,N,Fail,-58.0,,0,102.0,2.217391304347826,138.0,6.0,87.5,100.0,2.0,2.0,1.0,240,1,1,0
BBB,2013B,62631,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-45.0,,0,525.0,3.30188679245283,129.0,33.0,80.42857142857143,100.0,7.0,7.0,1.0,240,1,1,0
BBB,2013B,71433,F,North Western Region,A Level or Equivalent,50-60%,0-35,1,150,N,Fail,-19.0,,0,60.0,1.5,19.0,8.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,72070,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,-24.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,78645,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-28.0,,0,426.0,2.108910891089109,179.0,40.0,73.25,80.0,4.0,4.0,1.0,240,1,1,0
BBB,2013B,79378,F,London Region,Lower Than A Level,20-30%,35-55,4,120,Y,Fail,-24.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,86291,F,Wales,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,-15.0,72.0,1,69.0,4.928571428571429,37.0,3.0,87.0,87.0,1.0,1.0,1.0,240,1,1,0
BBB,2013B,87604,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,-111.0,-75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,88580,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-23.0,-8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,92274,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-96.0,132.0,1,447.0,2.4696132596685083,131.0,26.0,66.4,100.0,5.0,5.0,1.0,240,1,1,1
BBB,2013B,94616,F,South Region,Lower Than A Level,80-90%,0-35,1,60,N,Fail,-22.0,,0,199.0,1.99,193.0,29.0,77.44444444444444,100.0,9.0,9.0,1.0,240,1,1,0
BBB,2013B,96291,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-51.0,42.0,1,103.0,2.2888888888888888,26.0,4.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,102849,F,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,180,N,Withdrawn,-51.0,-4.0,1,1.0,1.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,117071,M,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-25.0,,0,74.0,3.083333333333333,54.0,5.0,73.0,100.0,2.0,2.0,1.0,240,1,1,0
BBB,2013B,120994,F,London Region,Lower Than A Level,30-40%,35-55,0,70,Y,Fail,-19.0,,0,740.0,3.1223628691983123,195.0,34.0,88.33333333333333,100.0,6.0,6.0,1.0,240,1,0,0
BBB,2013B,122524,F,Wales,Lower Than A Level,20-30%,0-35,2,120,N,Fail,-68.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,123379,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,1,180,N,Withdrawn,-131.0,-59.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,126411,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,60,Y,Fail,-124.0,,0,25.0,1.7857142857142858,45.0,7.0,100.0,100.0,1.0,1.0,1.0,240,1,1,0
BBB,2013B,127209,F,Scotland,A Level or Equivalent,40-50%,0-35,1,180,Y,Withdrawn,-255.0,-225.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,128776,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,1,120,N,Withdrawn,-97.0,24.0,1,146.0,2.5172413793103448,23.0,8.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,133531,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-24.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,133748,F,Scotland,Lower Than A Level,0-10%,35-55,0,70,N,Fail,-61.0,,0,408.0,2.4878048780487805,142.0,45.0,76.0,100.0,6.0,6.0,1.0,240,1,1,0
BBB,2013B,141823,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-47.0,86.0,1,276.0,2.421052631578948,74.0,25.0,29.0,58.0,2.0,2.0,1.0,240,1,1,1
BBB,2013B,142324,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,-23.0,,0,199.0,2.842857142857143,124.0,11.0,77.71428571428571,100.0,7.0,7.0,1.0,240,1,1,0
BBB,2013B,143854,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-23.0,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,1,1,1
BBB,2013B,147876,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-53.0,,0,342.0,1.6764705882352942,225.0,37.0,78.57142857142857,100.0,7.0,7.0,1.0,240,1,1,0
BBB,2013B,152153,F,East Anglian Region,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn,-93.0,157.0,1,500.0,3.4722222222222223,145.0,31.0,52.285714285714285,100.0,7.0,7.0,1.0,240,1,1,1
BBB,2013B,153704,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,-166.0,166.0,1,415.0,2.3446327683615817,157.0,35.0,86.83333333333333,100.0,6.0,6.0,1.0,240,1,1,0
